doc_id,item,category,amount,price,discount
TJY7GLFG8F,Ремень кожаный,Аксессуары,2,3812.72,1449.65
TJY7GLFG8F,Юбка миди,Одежда,3,2555.42,0.0
TJY7GLFG8F,Куртка демисезонная,Одежда,2,1446.2,485.07
TJY7GLFG8F,Джинсы прямые,Одежда,3,1478.35,570.47
39MVVYTSVC,Шарф шерстяной,Аксессуары,2,4208.19,2813.71
39MVVYTSVC,Шорты,Одежда,1,4163.08,0.0
QH2FEER5GO,Ремень кожаный,Аксессуары,1,3135.77,0.0
QH2FEER5GO,Шорты,Одежда,1,1437.52,0.0
QH2FEER5GO,Туфли классические,Обувь,3,233.9,65.88
QH2FEER5GO,Джинсы прямые,Одежда,1,2659.98,758.08
Y3ESF3H9VF,Перчатки,Аксессуары,2,3421.86,480.99
ZH2VSNCRMD,Шарф шерстяной,Аксессуары,3,2004.16,0.0
ZH2VSNCRMD,Куртка демисезонная,Одежда,1,1188.43,0.0
ZH2VSNCRMD,Ремень кожаный,Аксессуары,2,852.34,369.58
ZH2VSNCRMD,Джинсы прямые,Одежда,3,4658.23,0.0
0M0UXGQCV3,Ботинки кожаные,Обувь,1,1031.02,0.0
0M0UXGQCV3,Шапка,Аксессуары,2,4010.17,1549.89
0M0UXGQCV3,Джинсы прямые,Одежда,2,3206.22,654.55
LVUCBOZ0DA,Пуховик лёгкий,Одежда,3,4925.5,2593.83
LVUCBOZ0DA,Шорты,Одежда,2,3632.42,943.32
LVUCBOZ0DA,Кроссовки,Обувь,3,202.76,94.43
LVUCBOZ0DA,Джинсы прямые,Одежда,1,1703.92,0.0
VBAFT1QQ9Y,Юбка миди,Одежда,1,4033.08,0.0
VBAFT1QQ9Y,Джинсы прямые,Одежда,2,1185.45,0.0
WDHD2L57YD,Туфли классические,Обувь,3,3799.62,0.0
WDHD2L57YD,Джинсы прямые,Одежда,2,3355.39,505.73
WDHD2L57YD,Пальто классическое,Одежда,3,4877.56,0.0
WDHD2L57YD,Куртка демисезонная,Одежда,1,241.88,77.39
A2KRDDVQJF,Пуховик лёгкий,Одежда,2,1080.71,683.04
A2KRDDVQJF,Шорты,Одежда,1,4308.17,0.0
A2KRDDVQJF,Пальто классическое,Одежда,3,3668.13,0.0
A2KRDDVQJF,Плащ,Одежда,1,1859.3,0.0
F0761AMOJO,Джинсы прямые,Одежда,1,3129.52,0.0
F0761AMOJO,Лоферы,Обувь,1,2130.69,0.0
VI8LO5J65M,Туфли классические,Обувь,2,2155.73,0.0
VI8LO5J65M,Плащ,Одежда,2,2855.7,13.5
VI8LO5J65M,Джинсы прямые,Одежда,1,2267.99,0.0
VI8LO5J65M,Шорты,Одежда,2,2472.11,1508.06
OT3SQ9AQBD,Куртка демисезонная,Одежда,2,4683.03,2441.63
OT3SQ9AQBD,Пуховик лёгкий,Одежда,3,2985.07,0.0
FC07T8KC85,Пальто классическое,Одежда,2,300.84,107.28
911OGJKE0P,Куртка демисезонная,Одежда,3,1007.87,877.42
911OGJKE0P,Лоферы,Обувь,1,4784.3,0.0
911OGJKE0P,Ремень кожаный,Аксессуары,3,3493.72,646.59
911OGJKE0P,Ботинки кожаные,Обувь,3,2964.31,1085.16
DSEBRH6EWD,Пуховик лёгкий,Одежда,1,1714.88,476.5
DSEBRH6EWD,Лоферы,Обувь,2,4921.23,0.0
DSEBRH6EWD,Лоферы,Обувь,1,4262.32,0.0
DSEBRH6EWD,Шорты,Одежда,1,2856.36,965.84
3NPOB23ZA9,Шапка,Аксессуары,2,3078.36,1476.09
3NPOB23ZA9,Ремень кожаный,Аксессуары,1,3835.18,0.0
I7AB0RJC53,Брюки чинос,Одежда,1,1006.0,51.21
I7AB0RJC53,Куртка демисезонная,Одежда,2,1218.77,450.52
I7AB0RJC53,Ботинки кожаные,Обувь,3,1242.05,0.0
I7AB0RJC53,Пуховик лёгкий,Одежда,3,4567.16,0.0
IIWI3N6WD7,Ремень кожаный,Аксессуары,1,323.03,70.48
IIWI3N6WD7,Шарф шерстяной,Аксессуары,2,1814.28,182.53
IIWI3N6WD7,Шапка,Аксессуары,1,1755.56,0.0
IIWI3N6WD7,Плащ,Одежда,3,1165.46,0.0
XPC6ED3MJ3,Шорты,Одежда,2,3563.32,0.0
XPC6ED3MJ3,Туфли классические,Обувь,3,832.18,713.85
XPC6ED3MJ3,Пальто классическое,Одежда,2,4969.89,0.0
XPC6ED3MJ3,Туфли классические,Обувь,3,4833.76,0.0
2OOF2FOXVK,Юбка миди,Одежда,2,650.74,0.0
I280ENVX3L,Куртка демисезонная,Одежда,1,3427.86,768.0
I280ENVX3L,Туфли классические,Обувь,3,4843.07,0.0
I280ENVX3L,Перчатки,Аксессуары,1,1945.65,0.0
I280ENVX3L,Туфли классические,Обувь,3,948.93,0.0
LWDJZUY6E3,Брюки чинос,Одежда,1,2301.54,0.0
4632F751N0,Перчатки,Аксессуары,3,3671.85,0.0
4632F751N0,Кроссовки,Обувь,3,1958.83,1185.92
B4HVTTWF5O,Ботинки кожаные,Обувь,2,3538.47,0.0
B4HVTTWF5O,Брюки чинос,Одежда,1,4437.57,330.68
B4HVTTWF5O,Перчатки,Аксессуары,2,3791.73,1372.18
4ZL9DYH60D,Юбка миди,Одежда,1,3483.52,90.87
35QW4K01G4,Перчатки,Аксессуары,2,829.53,300.15
35QW4K01G4,Шарф шерстяной,Аксессуары,3,1931.0,0.0
35QW4K01G4,Куртка демисезонная,Одежда,2,1229.76,695.86
V745AZGSPZ,Брюки чинос,Одежда,2,4591.32,0.0
2X8GSIFWSL,Перчатки,Аксессуары,1,1220.12,0.0
2X8GSIFWSL,Юбка миди,Одежда,3,3254.27,1178.61
2X8GSIFWSL,Шарф шерстяной,Аксессуары,2,1509.72,0.0
1AQ25769RW,Ботинки кожаные,Обувь,3,2191.81,0.0
1AQ25769RW,Шапка,Аксессуары,1,1550.23,229.79
1AQ25769RW,Плащ,Одежда,1,764.6,211.59
PI1UWWFI25,Ботинки кожаные,Обувь,2,432.49,0.0
PI1UWWFI25,Туфли классические,Обувь,1,4484.81,0.0
0BAAQIY0XN,Шапка,Аксессуары,2,3847.24,1000.47
0BAAQIY0XN,Плащ,Одежда,3,1440.73,237.8
0BAAQIY0XN,Шапка,Аксессуары,1,3010.33,0.0
J7BY8P0OK9,Куртка демисезонная,Одежда,1,1001.88,17.47
IFUZ4M0GQL,Перчатки,Аксессуары,2,4434.41,2984.83
IFUZ4M0GQL,Пальто классическое,Одежда,3,4545.87,0.0
IFUZ4M0GQL,Шапка,Аксессуары,1,2675.01,259.35
O0IW843RV7,Кроссовки,Обувь,1,1880.54,455.55
O0IW843RV7,Пуховик лёгкий,Одежда,3,811.71,751.79
O0IW843RV7,Юбка миди,Одежда,3,3031.87,0.0
O0IW843RV7,Ремень кожаный,Аксессуары,1,2912.85,0.0
FXYRZ22N8K,Шорты,Одежда,2,4350.04,2513.76
FXYRZ22N8K,Пальто классическое,Одежда,1,1183.48,81.78
DBPNO8IFS3,Ботинки кожаные,Обувь,1,3515.01,0.0
DBPNO8IFS3,Пальто классическое,Одежда,1,4486.12,0.0
AR51XA0UWZ,Перчатки,Аксессуары,1,3119.05,0.0
B6VER6QI32,Ботинки кожаные,Обувь,3,339.58,0.0
B6VER6QI32,Брюки чинос,Одежда,2,1806.11,672.83
2RQ2M1BTRE,Туфли классические,Обувь,3,2744.83,0.0
2RQ2M1BTRE,Куртка демисезонная,Одежда,2,1259.65,0.0
2RQ2M1BTRE,Лоферы,Обувь,2,2383.53,0.0
TQWAKH906H,Ремень кожаный,Аксессуары,3,3101.53,0.0
4NKWLAB6Q4,Кроссовки,Обувь,3,394.78,0.0
4NKWLAB6Q4,Шорты,Одежда,3,4932.59,5158.43
4NKWLAB6Q4,Куртка демисезонная,Одежда,2,1069.5,0.0
4NKWLAB6Q4,Джинсы прямые,Одежда,2,4141.6,1709.79
APTTU5P4BF,Куртка демисезонная,Одежда,1,234.33,41.99
Z35XUVV4X8,Лоферы,Обувь,2,3549.89,634.64
6VSQ0720LY,Кроссовки,Обувь,3,2419.36,1243.08
6VSQ0720LY,Шарф шерстяной,Аксессуары,2,772.28,0.0
6VSQ0720LY,Шапка,Аксессуары,3,2574.24,1476.46
6VSQ0720LY,Куртка демисезонная,Одежда,3,1696.14,632.7
0BIG2FT70B,Шарф шерстяной,Аксессуары,2,2791.54,0.0
0BIG2FT70B,Ботинки кожаные,Обувь,1,1375.62,221.45
0BIG2FT70B,Ботинки кожаные,Обувь,2,1084.96,0.0
0BIG2FT70B,Ботинки кожаные,Обувь,1,2100.08,184.71
0T9X6UDNLI,Джинсы прямые,Одежда,3,1224.29,0.0
0T9X6UDNLI,Куртка демисезонная,Одежда,3,223.15,0.0
0T9X6UDNLI,Туфли классические,Обувь,3,2700.52,0.0
HRGFYF2YZ6,Плащ,Одежда,3,2375.56,1009.45
3D1LWW2GMX,Шорты,Одежда,1,2800.05,448.48
0WFXVYMZAT,Шорты,Одежда,3,1869.69,0.0
0WFXVYMZAT,Пуховик лёгкий,Одежда,1,3530.6,0.0
OBTAHTEUIS,Шарф шерстяной,Аксессуары,2,729.87,386.25
YDI2SRNQHQ,Шарф шерстяной,Аксессуары,2,2158.98,276.72
YDI2SRNQHQ,Ботинки кожаные,Обувь,1,3083.58,0.0
68MRFF4GWA,Перчатки,Аксессуары,2,328.02,0.0
68MRFF4GWA,Кроссовки,Обувь,3,2912.69,2328.67
68MRFF4GWA,Пальто классическое,Одежда,3,1610.06,702.82
68MRFF4GWA,Шарф шерстяной,Аксессуары,1,4876.16,0.0
NP4GJ05GRH,Ремень кожаный,Аксессуары,2,4024.97,1656.32
NP4GJ05GRH,Шарф шерстяной,Аксессуары,2,274.91,130.88
NP4GJ05GRH,Шорты,Одежда,2,1602.67,453.45
NP4GJ05GRH,Лоферы,Обувь,3,2927.36,0.0
F0IFR8UUCC,Ботинки кожаные,Обувь,2,2604.13,0.0
F0IFR8UUCC,Джинсы прямые,Одежда,3,2485.17,2246.08
99LIGFDAS2,Джинсы прямые,Одежда,1,3667.81,101.58
99LIGFDAS2,Лоферы,Обувь,1,1740.38,487.32
99LIGFDAS2,Туфли классические,Обувь,3,3774.4,0.0
99LIGFDAS2,Куртка демисезонная,Одежда,2,864.18,314.79
M239RUWV3P,Туфли классические,Обувь,1,3789.0,716.28
M239RUWV3P,Пуховик лёгкий,Одежда,2,2425.89,0.96
WE0IN7JAF7,Пальто классическое,Одежда,3,1137.93,890.3
WE0IN7JAF7,Кроссовки,Обувь,2,861.64,407.6
WE0IN7JAF7,Ботинки кожаные,Обувь,1,4147.61,0.0
G812H2XMMD,Шорты,Одежда,3,1658.79,538.69
G812H2XMMD,Лоферы,Обувь,3,2406.09,952.72
DW655ST7TH,Джинсы прямые,Одежда,1,4029.57,0.0
DW655ST7TH,Плащ,Одежда,3,2097.56,1038.17
H8FML0EW2C,Ботинки кожаные,Обувь,1,1715.06,0.0
H8FML0EW2C,Шапка,Аксессуары,2,898.83,0.0
H8FML0EW2C,Шарф шерстяной,Аксессуары,3,3620.38,1563.91
H8FML0EW2C,Шарф шерстяной,Аксессуары,3,1776.71,0.0
2I316MGWWR,Шарф шерстяной,Аксессуары,3,3621.44,205.57
2I316MGWWR,Плащ,Одежда,1,2192.53,713.77
2I316MGWWR,Шапка,Аксессуары,1,3973.05,0.0
UO0V48LTBR,Туфли классические,Обувь,3,566.23,0.0
UO0V48LTBR,Куртка демисезонная,Одежда,2,3590.45,0.0
LOP2ZQ57W3,Туфли классические,Обувь,2,2830.29,0.0
LOP2ZQ57W3,Ботинки кожаные,Обувь,3,3278.0,2815.37
LOP2ZQ57W3,Шарф шерстяной,Аксессуары,1,1949.04,0.0
LOP2ZQ57W3,Юбка миди,Одежда,2,3578.54,0.0
IE4WVQ9C3E,Туфли классические,Обувь,2,4941.03,0.0
IE4WVQ9C3E,Шапка,Аксессуары,1,4385.22,0.0
IE4WVQ9C3E,Лоферы,Обувь,2,488.92,321.94
IE4WVQ9C3E,Туфли классические,Обувь,1,2556.32,0.0
O40UJ5KOCO,Перчатки,Аксессуары,3,1540.64,0.0
J342CGHFU2,Куртка демисезонная,Одежда,2,966.34,285.62
PBMGKSLEUL,Шапка,Аксессуары,2,2267.04,0.0
PBMGKSLEUL,Туфли классические,Обувь,1,1411.51,0.0
PBMGKSLEUL,Юбка миди,Одежда,3,4032.28,0.0
BOGKQ7H4YO,Шарф шерстяной,Аксессуары,2,4790.92,0.0
BOGKQ7H4YO,Плащ,Одежда,3,4852.24,496.42
BOGKQ7H4YO,Шапка,Аксессуары,3,4899.99,0.0
BOGKQ7H4YO,Ботинки кожаные,Обувь,3,3054.62,2505.22
C5JQWCJXBV,Пальто классическое,Одежда,3,3847.4,2742.66
C5JQWCJXBV,Куртка демисезонная,Одежда,2,3242.3,1863.92
CESMWFBNAO,Юбка миди,Одежда,1,1336.84,0.0
CESMWFBNAO,Туфли классические,Обувь,3,2678.69,1213.13
CESMWFBNAO,Пуховик лёгкий,Одежда,1,2718.25,471.32
CESMWFBNAO,Пуховик лёгкий,Одежда,3,2253.98,0.0
OLMQOLKKHL,Перчатки,Аксессуары,2,2217.58,105.71
OLMQOLKKHL,Шорты,Одежда,3,1299.04,1196.07
OLMQOLKKHL,Шапка,Аксессуары,3,1061.16,770.12
OLMQOLKKHL,Перчатки,Аксессуары,3,541.82,497.34
P8W302FOVP,Шорты,Одежда,2,4930.98,0.0
RJTUC6MHEY,Брюки чинос,Одежда,2,3569.92,0.0
